status_id,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
7331091005_10154077127866006,1157,2222,8507,38,71,852,21,320
7331091005_10154077125536006,278,1158,6958,115,34,156,2,10
7331091005_10154077099101006,224,933,13174,231,145,65,7,14
7331091005_10154077084386006,223,218,833,5,3,92,1,62
7331091005_10154077066341006,301,883,5888,46,24,586,6,3
7331091005_10154077003426006,229,495,3708,24,4,560,4,10
7331091005_10154076988251006,1935,10579,19072,188,23,2670,22,94
7331091005_10154076817976006,549,3372,13716,222,203,33,4,9
7331091005_10154076618901006,447,1405,3955,29,7,652,0,1
7331091005_10154076480586006,761,10604,56169,825,208,918,6,22
7331091005_10154076480061006,113,137,609,5,20,4,1,2
7331091005_10154076375016006,213,303,3741,27,14,158,2,14
7331091005_10154076240341006,10879,63594,63188,413,6008,775,26,18
7331091005_10154076225591006,640,618,4840,71,15,31,6,120
7331091005_10154076181196006,222,129,1331,3,10,231,20,9
7331091005_10154076039441006,1657,15566,15544,345,140,13,13,51
7331091005_10154076055851006,68,91,3666,33,20,7,0,2
7331091005_10154076005481006,447,756,5575,98,40,111,0,4
7331091005_10154075947036006,54,71,1625,21,5,9,0,0
7331091005_10154075874141006,355,5803,13856,339,108,14,2,6
7331091005_10154075878756006,99,119,1358,18,1,45,1,2
7331091005_10154075750616006,248,125,1710,33,4,24,0,5
7331091005_10154075734121006,524,1525,4855,47,17,44,82,6
7331091005_10154075622561006,329,710,7841,134,37,335,2,5
7331091005_10154074774361006,48,300,8959,329,10,3,35,0
7331091005_10154074712356006,93,135,1187,55,9,9,14,53
7331091005_10154074691606006,178,181,3198,50,4,80,4,12
7331091005_10154074584431006,360,2896,10518,287,137,26,2,28
7331091005_10154074518096006,5908,22974,77100,1702,1408,339,110,481
7331091005_10154074394031006,429,1536,8289,164,21,219,2,13
7331091005_10154074358171006,1047,8909,55093,1338,122,946,8,102
7331091005_10154074305546006,107,222,1219,6,1,113,0,2
7331091005_10154074291426006,343,956,16261,201,108,16,1,7
7331091005_10154074078911006,416,427,5697,32,180,56,0,0
7331091005_10154074035476006,105,55,314,2,9,32,1,0
7331091005_10154073993901006,87,116,686,9,10,0,0,1
7331091005_10154073946481006,352,749,4358,60,3,378,0,0
7331091005_10154073907891006,72,52,393,0,27,16,1,6
7331091005_10154073834746006,32,19,171,0,1,4,1,4
7331091005_10154073805566006,3266,19229,22363,293,32,2728,2,7
7331091005_10154073737651006,252,311,3293,118,14,446,2,32
7331091005_10154073696501006,253,64,1461,3,8,163,2,1
7331091005_10154073615321006,4938,17886,18570,349,24,2080,2,2
7331091005_10154073602111006,3471,72519,107010,4832,3160,53,83,3
7331091005_10154073562026006,886,1600,8571,118,25,323,8,56
7331091005_10154073515861006,47,59,1165,13,5,0,0,1
7331091005_10154073506591006,28,61,876,8,1,30,0,0
7331091005_10154073484661006,97,79,1574,15,2,7,1,19
7331091005_10154073462256006,126,27,471,8,2,9,0,1
7331091005_10154073339796006,4954,21043,30964,410,60,3094,68,20
7331091005_10154072586356006,35,42,333,0,18,3,9,1
7331091005_10154072579636006,1159,1575,10665,101,875,26,1,0
7331091005_10154072497361006,669,1010,4155,31,86,382,6,54
7331091005_10154072388896006,38,67,1071,19,6,0,0,3
7331091005_10154072323061006,132,162,1898,29,3,83,1,1
7331091005_10154072094661006,274,264,1909,34,3,108,2,11
7331091005_10154072075576006,211,332,1726,3,88,24,29,55
7331091005_10154071997566006,1495,8743,10181,99,687,33,9,10
7331091005_10154071849316006,933,901,9039,96,29,631,7,2
7331091005_10154071798191006,1878,2652,14661,98,51,754,9,9
7331091005_10154071655406006,2501,14201,31209,1088,101,692,243,37
7331091005_10154071446571006,251,264,2396,15,9,255,2,1
7331091005_10154071415496006,1000,3117,17290,74,224,1135,10,20
7331091005_10154071410061006,45582,200726,124287,939,155,16580,11,7
7331091005_10154071257461006,253,689,8498,106,156,30,1,5
7331091005_10154071186446006,78,63,534,6,3,5,2,23
7331091005_10154071159456006,708,1556,9632,64,138,32,19,8
7331091005_10154071076766006,869,1634,8599,103,8,786,2,6
7331091005_10154071044476006,290,395,3854,16,16,90,132,5
7331091005_10154071016176006,557,295,5052,38,14,713,2,2
7331091005_10154070960221006,1560,20579,36162,1212,457,40,15,34
7331091005_10154070951396006,2608,8150,18745,44,1589,442,3,8
7331091005_10154070927906006,47,70,902,20,1,14,0,4
7331091005_10154070887891006,207,993,6174,150,67,19,7,10
7331091005_10154070187171006,645,2245,6607,107,11,852,5,28
7331091005_10154070155246006,513,3554,28354,442,78,105,11,34
7331091005_10154070106116006,340,1768,19824,387,263,50,5,49
7331091005_10154070095931006,5308,29595,19994,249,32,2912,26,40
7331091005_10154070071836006,1157,8320,35434,1096,431,161,25,131
7331091005_10154070061326006,2769,21729,62001,1094,182,4766,138,782
7331091005_10154070032726006,1538,15242,33038,684,93,2002,54,177
7331091005_10154070026036006,3277,17942,54282,246,149,4668,852,294
7331091005_10154069996031006,1211,4605,17805,265,113,1669,7,45
7331091005_10154069983211006,343,995,9074,113,25,344,3,15
7331091005_10154069969276006,144,342,5751,122,54,9,3,11
7331091005_10154069912076006,114,258,3834,49,12,16,3,14
7331091005_10154069851431006,153,424,6369,100,61,13,3,3
7331091005_10154069827521006,364,715,8699,150,132,18,3,26
7331091005_10154069632616006,61,30,710,2,1,12,15,2
7331091005_10154069436681006,838,1913,18163,248,63,314,16,30
7331091005_10154069247981006,94,359,3223,14,144,18,0,0
7331091005_10154069247256006,1102,15387,30934,749,352,25,13,20
7331091005_10154069197936006,79,81,1773,14,33,4,2,1
7331091005_10154068792861006,90,188,3222,35,58,10,0,1
7331091005_10154068652891006,1222,2097,12267,33,981,212,10,30
7331091005_10154067903051006,345,354,8000,61,10,181,2,0
7331091005_10154067821976006,1549,2762,9955,54,10,940,2,6
7331091005_10154067696516006,253,528,11315,251,27,40,5,167
7331091005_10154067631051006,422,772,14099,148,26,175,10,8
7331091005_10154067457236006,1034,1756,13384,116,58,167,1,2
7331091005_10154067393031006,363,186,4576,70,11,163,0,18
7331091005_10154067315506006,146,220,7712,77,48,13,1,5
7331091005_10154067255291006,16,30,564,8,4,1,0,1
7331091005_10154067166906006,85,145,1809,14,39,1,0,0
7331091005_10154067071791006,212,266,8780,92,39,124,4,1
7331091005_10154066987941006,96,72,2683,19,12,3,107,1
7331091005_10154066770391006,95,106,1217,39,1,21,0,1
7331091005_10154066632376006,817,2150,28272,444,156,875,5,21
7331091005_10154065901781006,1561,6771,33521,529,93,2122,5,18
7331091005_10154065877021006,525,1843,26238,472,93,878,8,90
7331091005_10154065811481006,5442,15738,35707,713,64,2866,21,81
7331091005_10154065634886006,75,137,2869,33,30,4,4,3
7331091005_10154065465916006,36,40,860,8,0,42,2,1
7331091005_10154065269771006,2621,6220,17673,115,429,605,6,1
7331091005_10154065101911006,105,81,1688,15,3,51,0,8
7331091005_10154064997391006,766,1167,4238,34,50,534,1,6
7331091005_10154064904806006,2594,10856,24813,37,2049,54,9676,89
7331091005_10154064743196006,872,2377,12448,171,45,463,1,1
7331091005_10154064658791006,82,80,1621,3,1,31,0,3
7331091005_10154064585576006,1652,9535,56289,916,746,122,7,50
7331091005_10154064487436006,421,747,11218,64,11,1100,1,3
7331091005_10154064340986006,399,1878,19351,379,42,61,1,13
7331091005_10154064272936006,132,628,4284,83,28,7,3,1
7331091005_10154064238936006,154,352,2667,74,26,8,0,3
7331091005_10154063590761006,317,1685,8153,113,268,24,3,1
7331091005_10154063577721006,722,2028,9568,97,14,453,1,11
7331091005_10154063560256006,362,2500,17737,322,331,22,2,11
7331091005_10154063541281006,249,721,8382,135,97,20,2,9
7331091005_10154063501606006,581,1802,10130,70,9,1071,44,12
7331091005_10154063470436006,718,2461,8671,62,9,1243,16,15
7331091005_10154063313746006,23,57,744,14,12,0,0,0
7331091005_10154062915281006,1162,2760,7550,19,460,234,2,5
7331091005_10154062866576006,319,298,1162,5,10,134,3,3
7331091005_10154062776926006,1177,3092,12281,257,42,475,4,8
7331091005_10154062758521006,151,140,756,18,37,5,0,0
7331091005_10154062687486006,2222,9757,15389,193,81,864,5,73
7331091005_10154062662846006,3945,33362,38034,1341,199,2200,4,7
7331091005_10154062656686006,347,278,2163,4,14,71,4,9
7331091005_10154062612936006,26,23,348,0,3,0,0,0
7331091005_10154062597046006,52,86,2968,34,0,8,0,0
7331091005_10154062429096006,286,400,2072,6,15,276,0,4
7331091005_10154062349341006,172,256,3182,90,33,9,1,3
7331091005_10154062330686006,42,37,326,1,15,1,68,0
7331091005_10154062308236006,167,240,3703,44,2,27,1,1
7331091005_10154062246906006,3688,16286,21705,252,38,2084,7,87
7331091005_10154062235246006,311,120,993,3,3,72,1,18
7331091005_10154062147536006,421,360,3001,17,6,198,0,8
7331091005_10154061939856006,378,641,5991,146,21,102,3,29
7331091005_10154061407106006,559,172,2087,9,37,154,23,11
7331091005_10154061376516006,72,32,1123,13,1,12,2,7
7331091005_10154061354176006,95,110,1695,33,9,19,0,6
7331091005_10154061342266006,1120,7553,27257,697,374,96,6,60
7331091005_10154061278396006,81,122,1172,61,3,3,4,36
7331091005_10154061217966006,240,238,8538,125,108,16,1,8
7331091005_10154061160276006,180,286,2459,48,12,14,1,23
7331091005_10154061067146006,49,57,443,0,12,29,6,2
7331091005_10154060760986006,1369,1185,4590,20,62,1069,28,174
7331091005_10154060735626006,146,382,4656,109,15,36,0,0
7331091005_10154060666541006,68,105,1231,11,14,8,2,0
7331091005_10154060613771006,50,247,2706,74,12,0,1,0
7331091005_10154060579901006,378,278,3440,13,38,104,0,33
7331091005_10154060373136006,34,92,832,2,7,1,26,2
7331091005_10154060307946006,41,88,1966,58,4,0,0,0
7331091005_10154060290156006,316,1469,3762,57,27,123,11,3
7331091005_10154060213426006,117,316,996,7,82,31,9,6
7331091005_10154060162826006,2285,7973,15773,117,24,2224,29,5
7331091005_10154060083071006,95,64,437,3,6,20,2,0
7331091005_10154060014126006,565,114,1370,60,13,68,5,7
7331091005_10154060013811006,433,649,3105,21,50,40,15,13
7331091005_10154059312271006,72,46,915,8,0,6,1,1
7331091005_10154059281331006,104,227,2769,108,26,11,10,20
7331091005_10154059269126006,161,600,7332,111,108,23,2,4
7331091005_10154059202286006,5269,26636,34228,303,32,4660,14,25
7331091005_10154059141956006,57,71,796,16,4,0,44,0
7331091005_10154058955651006,1809,4450,21953,286,119,2051,3,3
7331091005_10154058864126006,1217,873,5831,14,73,265,4,11
7331091005_10154058799701006,42,70,1198,10,24,0,1,1
7331091005_10154058704506006,157,247,810,7,5,61,1,1
7331091005_10154058676851006,129,112,3168,58,7,25,7,0
7331091005_10154058632841006,128,63,2334,21,4,53,1,2
7331091005_10154058545976006,204,522,8124,68,13,300,0,2
7331091005_10154058462541006,184,655,7405,34,12,426,2,0
7331091005_10154058318126006,66,42,1138,20,3,43,0,1
7331091005_10154058247916006,1212,6267,18796,437,72,400,10,15
7331091005_10154058258401006,229,232,2963,14,3,150,8,4
7331091005_10154058189691006,94,74,1576,5,24,48,1,4
7331091005_10154058129416006,59,46,3100,52,1,89,0,0
7331091005_10154058105931006,26,66,877,3,2,133,0,0
7331091005_10154058086456006,202,79,2748,16,5,148,9,3
7331091005_10154058083446006,211,295,6913,117,17,37,7,3
7331091005_10154058028731006,233,806,7416,55,554,16,2,1
7331091005_10154058000841006,5719,15294,40220,226,321,2766,5,14
7331091005_10154057951321006,3037,8928,16972,234,177,758,34,121
7331091005_10154057928696006,894,761,4381,10,14,569,118,6
7331091005_10154057267431006,335,962,6860,57,371,9,2,0
7331091005_10154057248971006,760,4128,14213,168,18,733,1,1
7331091005_10154057157341006,1188,10000,23105,590,478,101,17,27
7331091005_10154057133496006,1430,6454,20014,395,57,974,17,30
7331091005_10154057111776006,1098,2947,16509,177,117,846,5,4
7331091005_10154057046841006,1126,1754,24735,190,365,1589,296,102
7331091005_10154056969996006,179,523,5643,110,92,21,3,6
7331091005_10154056925836006,44,250,6572,284,12,0,1,0
7331091005_10154056893966006,35,96,3520,110,3,1,2,0
7331091005_10154056868951006,181,127,1276,12,3,62,3,19
7331091005_10154056821276006,197,294,5231,16,42,494,4,2
7331091005_10154056747881006,455,869,10417,66,9,1335,3,1
7331091005_10154056442051006,227,190,2395,49,13,115,1,1
7331091005_10154056396156006,180,135,3873,13,7,114,2,124
7331091005_10154056330231006,42,8,191,2,1,5,0,1
7331091005_10154056257621006,442,1135,6068,74,165,18,0,0
7331091005_10154056249056006,199,378,3253,63,12,68,1,8
7331091005_10154056159891006,73,53,798,25,29,3,0,0
7331091005_10154056130631006,121,159,2866,53,3,4,31,0
7331091005_10154056066031006,55,48,215,0,3,0,15,2
7331091005_10154056018111006,1531,1863,19747,411,33,1405,2,6
7331091005_10154055970716006,146,711,1847,5,92,0,309,3
7331091005_10154055953941006,221,539,2254,17,91,7,0,5
7331091005_10154055847771006,627,341,1323,7,29,66,99,5
7331091005_10154055815066006,189,213,3353,35,11,285,2,5
7331091005_10154055779476006,90,302,4315,59,23,8,4,7
7331091005_10154055031171006,64,33,783,21,0,5,4,1
7331091005_10154054992991006,1921,7008,19331,296,163,1288,15,43
7331091005_10154054972881006,111,488,6362,74,48,6,1,7
7331091005_10154054942331006,133,484,5836,91,68,8,4,5
7331091005_10154054928906006,849,3370,19461,278,212,401,11,19
7331091005_10154054907801006,1165,3335,33133,614,155,294,25,101
7331091005_10154054723466006,484,671,2663,29,0,118,0,0
7331091005_10154054552166006,2469,3558,11292,202,220,555,27,2485
7331091005_10154054494201006,199,175,793,8,0,24,0,1
7331091005_10154054346261006,34,46,1175,17,2,3,0,4
7331091005_10154054292486006,110,243,593,3,25,5,9,85
7331091005_10154054271961006,177,610,13150,465,63,5,5,0
7331091005_10154054153481006,346,599,9054,81,19,371,1,15
7331091005_10154054064396006,1941,3792,24104,172,152,1639,11,910
7331091005_10154054036236006,78,13,285,1,2,22,1,4
7331091005_10154053905946006,12,42,581,11,0,0,12,0
7331091005_10154053869221006,281,1043,6022,51,332,9,1,0
7331091005_10154053829611006,42,26,239,5,1,0,0,1
7331091005_10154053807861006,88,85,1299,22,6,3,0,1
7331091005_10154053763986006,287,789,4961,63,8,108,1,12
7331091005_10154053608461006,79,33,1276,2,3,14,0,0
7331091005_10154053562151006,1358,1131,9118,135,3,358,2,0
7331091005_10154053516556006,2917,9166,19333,185,18,3051,0,18
7331091005_10154053440196006,149,115,882,14,5,25,2,23
7331091005_10154053408836006,4259,24537,25788,175,55,4312,11,44
7331091005_10154052767731006,447,2662,11142,117,554,29,2,0
7331091005_10154052719026006,2886,7655,17937,154,34,2390,34,57
7331091005_10154052691916006,1012,1869,6116,20,51,201,6,414
7331091005_10154052636461006,632,2052,12656,171,294,36,4,1
7331091005_10154052525951006,1938,2354,7856,12,166,539,64,795
7331091005_10154052477241006,166,783,6409,89,133,31,1,1
7331091005_10154052397291006,2342,2087,6278,12,611,356,3,1
7331091005_10154052302436006,166,364,1861,10,43,22,0,0
7331091005_10154052147186006,168,132,2245,8,12,37,1,2
7331091005_10154052024101006,72,233,922,5,9,25,0,0
7331091005_10154051896116006,224,133,2849,26,10,63,0,4
7331091005_10154051833186006,1207,1367,7468,45,15,797,4,1
7331091005_10154051703616006,634,921,6613,32,268,118,0,0
7331091005_10154051533396006,189,92,2503,13,4,110,0,6
7331091005_10154051507536006,49,56,958,10,2,4,0,1
7331091005_10154051414556006,39,105,1296,9,16,0,0,0
7331091005_10154051343191006,260,256,4653,29,3,241,0,1
7331091005_10154051267416006,314,899,5229,67,5,146,0,6
7331091005_10154051149336006,115,379,4641,56,27,10,2,7
7331091005_10154050469901006,273,299,2349,13,27,8,77,129
7331091005_10154050440256006,577,810,9098,69,21,838,3,42
7331091005_10154050403576006,6812,17287,27319,109,403,4709,49,214
7331091005_10154050391411006,485,992,8840,132,186,53,2,12
7331091005_10154050351631006,1007,2881,12148,135,6,972,1,35
7331091005_10154050344881006,240,177,3761,45,10,247,1,4
7331091005_10154050341241006,25,21,372,8,2,3,3,16
7331091005_10154050265826006,111,47,1852,9,7,67,0,1
7331091005_10154050038746006,77,26,576,0,1,18,2,1
7331091005_10154049998606006,40,39,377,4,6,1,1,1
7331091005_10154049667226006,124,69,1035,6,30,20,4,11
7331091005_10154049646261006,103,109,1658,13,2,62,0,2
7331091005_10154049411681006,64,118,1636,23,10,0,0,1
7331091005_10154049338946006,122,65,1434,14,2,65,0,1
7331091005_10154049291971006,2633,8228,10054,342,12,693,0,3
7331091005_10154049090251006,115,125,1861,5,16,23,142,4
7331091005_10154049001186006,56,58,1386,12,5,17,0,2
7331091005_10154048263751006,862,1532,10822,145,74,231,7,20
7331091005_10154048234811006,17,11,332,7,0,0,0,6
7331091005_10154048228141006,103,221,4495,30,70,2,0,2
7331091005_10154048162146006,129,83,2382,6,6,48,1,0
7331091005_10154048034536006,159,190,1367,18,3,133,1,0
7331091005_10154048026496006,379,1970,10160,206,216,79,5,4
7331091005_10154047905186006,3405,10811,20447,92,2321,386,12,9
7331091005_10154047887636006,535,1012,11020,105,139,18,5,2
7331091005_10154047841631006,1210,5551,22797,174,922,132,2,1
7331091005_10154047750356006,509,914,4748,78,44,79,0,7
7331091005_10154047646976006,157,213,1859,9,41,179,1,2
7331091005_10154047581666006,1082,58,1300,46,24,81,12,35
7331091005_10154047225331006,4572,39344,64376,1685,101,1792,9,18
7331091005_10154047220351006,68,120,683,1,4,8,0,1
7331091005_10154046995556006,62,58,1567,14,2,40,0,1
7331091005_10154046915886006,104,69,753,9,1,25,1,3
7331091005_10154046866766006,252,1116,7315,117,84,16,4,6
7331091005_10154046843061006,891,2932,11552,79,276,285,2,4
7331091005_10154046827736006,44,76,1044,23,3,0,0,0
7331091005_10154046129896006,50,25,741,12,2,2,1,6
7331091005_10154046095111006,4598,20423,30245,223,550,2328,9,24
7331091005_10154046054966006,34,138,897,14,13,0,1,0
7331091005_10154046006751006,1273,3341,42249,455,228,621,9,50
7331091005_10154045992801006,609,2315,6764,39,8,833,7,9
7331091005_10154045953156006,727,7242,25692,116,145,1478,8,45
7331091005_10154045921741006,278,1649,18837,191,232,31,8,16
7331091005_10154045766806006,2573,4998,15879,321,79,497,3,23
7331091005_10154045703046006,1526,1352,7435,96,7,841,0,2
7331091005_10154045664951006,437,638,8875,117,8,553,1,4
7331091005_10154045611961006,91,319,8339,236,8,5,20,0
7331091005_10154045202851006,1098,2338,7806,55,147,12,0,3
7331091005_10154045214941006,422,891,8975,165,45,346,1,15
7331091005_10154045198246006,166,192,838,3,20,28,51,6
7331091005_10154045192931006,291,885,4768,77,94,21,2,2
7331091005_10154045118671006,11,25,158,3,1,1,16,0
7331091005_10154045112211006,179,313,3297,47,28,5,1,0
7331091005_10154045091661006,79,72,4155,18,12,2,0,1
7331091005_10154045022581006,132,203,3843,29,3,193,0,2
7331091005_10154045007631006,71,144,3891,20,4,249,1,0
7331091005_10154044960296006,105,120,1555,3,7,26,1,2
7331091005_10154044934871006,293,212,3969,16,15,20,0,0
7331091005_10154044820891006,54,43,302,2,7,0,89,0
7331091005_10154044797246006,766,1694,7402,139,10,228,2,5
7331091005_10154044736126006,90,167,1189,3,47,0,0,1
7331091005_10154044722326006,67,32,289,0,14,10,3,1
7331091005_10154044577546006,519,456,2745,5,218,11,0,2
7331091005_10154043810136006,1391,7125,38228,542,1649,157,6,27
7331091005_10154043775336006,80,235,2019,16,58,3,0,0
7331091005_10154043688401006,1525,4024,12927,116,16,1551,5,9
